major_cluster	sub_cluster	state_order	af35_primary	UMAP_1	UMAP_2
CD8	CD8_C08_GZMK	17	-0.102948668477384	6.75024	5.6220927
CD8	CD8_C10_SLC4A10	19	-0.0820447408269206	1.9679401	8.820377
CD8	CD8_C10_SLC4A10	19	-0.153792478629331	2.4754794	10.94833
CD4	CD4_C07_CTLA4	7	0.38594700572299	-3.9632728	4.8237214
CD4	CD4_C09_MKI67	9	0.299864451646945	-0.45676526	7.8288794
CD4	CD4_C03_CD44	3	-0.0717084475109591	1.8527726	2.8986995
CD8	CD8_C10_SLC4A10	19	0.484499968395687	2.5511632	10.567029
CD4	CD4_C09_MKI67	9	0.0231163133237814	-1.3135267	8.348979
CD4	CD4_C07_CTLA4	7	0.0956679963781201	-5.454247	6.7946544
CD4	CD4_C07_CTLA4	7	-0.600187380916274	-2.2401922	4.2192173
CD4	CD4_C07_CTLA4	7	0.0794588879340766	-5.178669	7.334465
CD4	CD4_C07_CTLA4	7	0.448852015388864	-6.0275774	6.508339
CD4	CD4_C07_CTLA4	7	0.0160372497479464	-4.3830523	4.1385565
CD4	CD4_C07_CTLA4	7	0.169367454654635	-5.4384255	7.163706
CD4	CD4_C06_CXCL13	6	0.0760556014847362	-0.681595	4.698511
CD8	CD8_C10_SLC4A10	19	0.297429542174265	3.3537636	9.510145
CD8	CD8_C07_KIR2DL4	16	0.186330452014523	9.193044	5.7369304
CD4	CD4_C03_CD44	3	0.0574674893427997	1.2397943	3.721597
CD4	CD4_C07_CTLA4	7	0.215342386129861	-5.379753	5.7817497
CD4	CD4_C07_CTLA4	7	0.0303651921291743	-5.600505	5.3865304
CD4	CD4_C07_CTLA4	7	0.111321307203419	-6.0779786	6.501771
CD4	CD4_C06_CXCL13	6	0.000599954855110999	-1.7937875	6.2851596
CD4	CD4_C07_CTLA4	7	0.127565720385529	-6.256681	5.8394775
CD4	CD4_C09_MKI67	9	1.07237728187094	-1.8846015	7.5566683
CD8	CD8_C10_SLC4A10	19	-0.0225537104015182	3.3175035	9.179564
CD4	CD4_C03_CD44	3	-0.154985556052885	2.3610904	2.7768807
CD8	CD8_C05_CCR7	14	0.118900198722974	6.8454123	7.0852737
CD4	CD4_C07_CTLA4	7	-0.0573155905451245	-6.1968193	6.5752034
CD4	CD4_C07_CTLA4	7	0.225871662557635	-5.7130365	6.9492064
CD8	CD8_C08_GZMK	17	0.398656674494818	5.8392677	7.8408484
CD8	CD8_C09_LAYN	18	0.180939106292116	9.583142	7.9000187
CD4	CD4_C07_CTLA4	7	0.722105547013631	-5.108201	4.2915263
CD4	CD4_C06_CXCL13	6	0.021042697884614	-1.5440438	5.238531
CD4	CD4_C03_CD44	3	-0.0949187098086678	3.666785	1.1143789
CD4	CD4_C07_CTLA4	7	0.244722610331259	-5.9756794	6.740497
CD4	CD4_C07_CTLA4	7	-0.0301064126727793	-3.7279863	4.7676187
CD4	CD4_C09_MKI67	9	0.125314000598876	-1.0706601	8.236509
CD4	CD4_C04_GZMK	4	0.138206288833293	2.4116952	2.7814934
CD8	CD8_C10_SLC4A10	19	-0.200097134691558	2.1600308	10.390566
CD4	CD4_C03_CD44	3	-0.377192632563704	1.1895521	0.5305675
CD8	CD8_C08_GZMK	17	0.0214169159812007	8.470865	7.1363935
CD4	CD4_C07_CTLA4	7	0.000113405100632643	-5.5926647	5.6348596
CD4	CD4_C03_CD44	3	-0.197373313868124	3.3776925	2.223905
CD8	CD8_C10_SLC4A10	19	-0.115624528086496	2.5847123	9.175454
CD8	CD8_C10_SLC4A10	19	0.253280113696393	3.2720003	8.773391
CD4	CD4_C07_CTLA4	7	-0.0776085765612916	-4.4389386	6.048301
CD8	CD8_C10_SLC4A10	19	0.265876036906532	3.2015	10.225021
CD4	CD4_C07_CTLA4	7	-0.10671823101585	-4.3782763	4.736974
CD4	CD4_C07_CTLA4	7	0.376298057337842	-5.3703294	7.60947
CD8	CD8_C10_SLC4A10	19	0.14386174629532	2.2394838	9.586615
CD4	CD4_C07_CTLA4	7	0.488264076643209	-5.7030463	6.8814936
CD8	CD8_C10_SLC4A10	19	0.244254267522652	3.143665	9.154218
CD4	CD4_C07_CTLA4	7	0.511206643602675	-5.9364014	6.382391
CD4	CD4_C03_CD44	3	0.149845612278783	-0.09984239	2.329471
CD4	CD4_C07_CTLA4	7	0.0455541855110212	-4.4299827	4.9167304
CD4	CD4_C04_GZMK	4	-0.364128869137161	2.9832144	3.7958543
CD4	CD4_C06_CXCL13	6	0.0419930571787332	-0.9666913	4.3829155
CD4	CD4_C06_CXCL13	6	0.219060606234927	-1.0314145	5.8597746
CD4	CD4_C09_MKI67	9	0.0982149532160121	-1.3574764	8.424093
CD8	CD8_C10_SLC4A10	19	0.0098102496351752	2.2709107	9.505194
CD8	CD8_C08_GZMK	17	-0.0785484975357107	4.2150946	8.285203
CD8	CD8_C07_KIR2DL4	16	-0.224808804371807	9.227219	5.4438972
CD4	CD4_C07_CTLA4	7	-0.317822131282739	-5.8909655	5.559378
CD4	CD4_C04_GZMK	4	-0.281655949491449	3.5773401	3.3261223
CD4	CD4_C06_CXCL13	6	-0.0897859711942328	-1.4590609	5.939229
CD8	CD8_C10_SLC4A10	19	-0.0115855667513255	1.7701215	9.778343
CD4	CD4_C06_CXCL13	6	-0.106731673444137	-2.1403303	5.548197
CD4	CD4_C03_CD44	3	-0.207189045724429	-0.32378575	2.570605
CD8	CD8_C10_SLC4A10	19	0.219358774603821	3.6637719	9.526941
CD8	CD8_C03_CX3CR1	12	0.0549190517835061	9.53948	3.8463202
CD8	CD8_C08_GZMK	17	-0.282143783191551	4.4471526	7.2626157
CD4	CD4_C04_GZMK	4	0.570323271996309	0.24576835	4.5927906
CD4	CD4_C07_CTLA4	7	-0.0204589071505006	-4.5548215	4.231949
CD4	CD4_C07_CTLA4	7	-0.167862397902366	-4.505455	5.445545
CD4	CD4_C07_CTLA4	7	-0.143002819649279	-4.788424	4.5865
CD4	CD4_C03_CD44	3	-0.0866044734358159	3.4837363	1.9214737
CD4	CD4_C07_CTLA4	7	-0.0192901762541741	-4.168334	4.6007156
CD4	CD4_C09_MKI67	9	0.680826023530507	-1.8941523	7.531492
CD4	CD4_C08_FOXP3	8	-0.420760948066799	-4.3089275	3.846609
CD4	CD4_C07_CTLA4	7	-0.0483397467505023	-5.610243	5.935267
CD4	CD4_C03_CD44	3	0.00671620607926942	1.7071538	0.6775878
CD4	CD4_C07_CTLA4	7	0.0973459022271578	-5.4476514	5.05917
CD8	CD8_C08_GZMK	17	0.27591526139994	7.02182	4.060358
CD4	CD4_C07_CTLA4	7	0.37100010780258	-4.885108	5.1531787
CD8	CD8_C10_SLC4A10	19	-0.00515867764921088	2.5024157	8.975338
CD4	CD4_C03_CD44	3	-0.156777132284892	2.552722	1.516416
CD4	CD4_C04_GZMK	4	0.0327430474526956	2.5722017	-0.294456
CD8	CD8_C03_CX3CR1	12	0.0212576021657327	6.737535	3.6012497
CD4	CD4_C07_CTLA4	7	1.03316080690925	-5.273571	5.7228036
CD4	CD4_C06_CXCL13	6	-0.241162885700213	-4.801228	4.707649
CD4	CD4_C06_CXCL13	6	0.278848540776665	-3.875736	5.642447
CD4	CD4_C06_CXCL13	6	0.214347002136977	-0.7911096	5.0494666
CD8	CD8_C10_SLC4A10	19	0.0712593088832352	2.2749596	8.981924
CD8	CD8_C09_LAYN	18	0.463944534848347	11.169671	8.07306
CD4	CD4_C07_CTLA4	7	0.165151969307837	-5.9943843	5.5552616
CD4	CD4_C04_GZMK	4	0.11378181884497	2.4806929	3.157827
CD4	CD4_C06_CXCL13	6	0.168336644158578	-1.2402868	6.206968
CD4	CD4_C07_CTLA4	7	0.044379657511305	-4.2902474	4.80764
CD4	CD4_C03_CD44	3	-0.174609638916128	2.9569	1.590097
CD4	CD4_C01_CCR7	1	-0.409837008447598	-0.8752882	2.8358197
CD4	CD4_C07_CTLA4	7	0.114581925663186	-5.4937234	6.5273075
CD4	CD4_C07_CTLA4	7	0.144877479822893	-5.8917403	6.19586
CD8	CD8_C10_SLC4A10	19	0.158691319816249	2.7064562	9.006508
CD4	CD4_C03_CD44	3	-0.25206432758947	3.0601454	1.5266355
CD4	CD4_C04_GZMK	4	-0.233423440184313	0.5921771	3.5046096
CD4	CD4_C06_CXCL13	6	0.0884455897887461	-2.0307634	6.427408
CD8	CD8_C08_GZMK	17	0.157669593417616	6.771307	5.564876
CD8	CD8_C10_SLC4A10	19	-0.0261817405312905	1.7616835	10.050934
CD8	CD8_C10_SLC4A10	19	0.208905758196013	2.0530398	8.573919
CD4	CD4_C06_CXCL13	6	0.314207624827388	-0.8543556	5.708573
CD4	CD4_C07_CTLA4	7	0.12976070333432	-5.1274424	5.843891
CD8	CD8_C10_SLC4A10	19	0.297229332169508	3.0005481	9.599108
CD8	CD8_C08_GZMK	17	0.00396714797140945	6.5816298	5.681023
CD4	CD4_C04_GZMK	4	-0.243413419980859	3.4944592	4.1714396
CD4	CD4_C07_CTLA4	7	0.378994742449029	-5.27034	5.5062127
CD4	CD4_C07_CTLA4	7	-0.169090146390603	-4.277716	3.806035
CD4	CD4_C04_GZMK	4	0.0101083012674455	2.1643355	3.4258976
CD8	CD8_C08_GZMK	17	-0.116944038873306	6.1636925	6.578624
CD4	CD4_C04_GZMK	4	-0.120899460662543	4.076835	2.8328025
CD4	CD4_C03_CD44	3	-0.145021775441697	1.6286738	0.23725225
CD8	CD8_C07_KIR2DL4	16	0.48206683466832	9.715384	5.4151316
CD4	CD4_C07_CTLA4	7	0.340342060770705	-4.496139	6.3703012
CD4	CD4_C07_CTLA4	7	0.0838118230615713	-4.8370667	7.0254498
CD8	CD8_C08_GZMK	17	0.0839598033039018	5.2417946	7.1301417
CD8	CD8_C10_SLC4A10	19	0.103435036798872	2.0150778	10.133617
CD4	CD4_C07_CTLA4	7	-0.207491460419849	-4.841759	4.491334
CD4	CD4_C04_GZMK	4	-0.00658257735727934	1.6540697	4.736772
CD4	CD4_C07_CTLA4	7	-0.0670870798368798	-5.973398	5.972696
CD4	CD4_C06_CXCL13	6	0.309095119537087	-0.18432248	5.509165
CD4	CD4_C07_CTLA4	7	0.296424738743878	-5.4309435	6.6499696
CD4	CD4_C03_CD44	3	-0.397890124553302	1.8595749	0.81656307
CD8	CD8_C11_MKI67	20	0.585573455151859	9.974531	11.31737
CD4	CD4_C03_CD44	3	-0.0298781049120885	3.230389	1.903589
CD8	CD8_C03_CX3CR1	12	-0.222270241558346	7.6846933	2.5658965
CD4	CD4_C04_GZMK	4	0.198526233972192	1.8820199	4.3005266
CD4	CD4_C06_CXCL13	6	-0.138503943997276	-0.08352735	3.733285
CD4	CD4_C06_CXCL13	6	-0.111927574829196	-1.4374529	4.2198668
CD4	CD4_C08_FOXP3	8	0.0408437446712919	-3.130611	3.4605224
CD4	CD4_C07_CTLA4	7	0.148189803605689	-4.2629137	5.974599
CD8	CD8_C01_LEF1	10	-0.309652501307714	0.4994762	4.0999174
CD8	CD8_C08_GZMK	17	-0.0925974821605002	7.190095	5.5582013
CD4	CD4_C07_CTLA4	7	0.0961837412444579	-4.6663823	5.0170455
CD4	CD4_C07_CTLA4	7	-0.205203228431607	-4.9678464	4.754938
CD4	CD4_C07_CTLA4	7	0.0409807273738932	-3.6531506	4.5091
CD4	CD4_C07_CTLA4	7	0.173079513992741	-5.7725554	5.187115
CD4	CD4_C07_CTLA4	7	-0.00840573569087463	-5.5932064	7.1717644
CD4	CD4_C07_CTLA4	7	-0.0309644397930309	-4.7800426	4.479934
CD4	CD4_C07_CTLA4	7	0.159980685388992	-6.18567	6.5298448
CD4	CD4_C07_CTLA4	7	-0.0919957264587817	-4.9969053	4.6631823
CD4	CD4_C07_CTLA4	7	0.148343750011382	-4.6292377	5.361937
CD4	CD4_C07_CTLA4	7	0.284782194687665	-5.525251	7.2567773
CD8	CD8_C11_MKI67	20	0.114744777178528	9.449427	11.545731
CD8	CD8_C05_CCR7	14	-0.166461308746524	5.3997874	7.164743
CD4	CD4_C07_CTLA4	7	0.154382105862063	-5.6858816	6.251543
CD4	CD4_C07_CTLA4	7	-0.172646229997333	-5.151597	5.3425245
CD8	CD8_C10_SLC4A10	19	0.0675591383954369	2.3611643	9.447285
CD4	CD4_C07_CTLA4	7	-0.161673291215667	-4.6496167	5.236185
CD4	CD4_C07_CTLA4	7	-0.0646138963192606	-5.4620886	4.913473
CD4	CD4_C06_CXCL13	6	0.273044653835856	-0.09519619	5.0569196
CD4	CD4_C07_CTLA4	7	0.112714580405243	-5.029777	4.3762345
CD4	CD4_C07_CTLA4	7	-0.126246778895893	-5.955184	6.7287946
CD8	CD8_C08_GZMK	17	-0.0350299833237593	6.1995077	7.6262136
CD4	CD4_C07_CTLA4	7	-0.0447114993916489	-4.418886	5.0971923
CD4	CD4_C01_CCR7	1	-0.264920779488185	1.6659353	0.030426934
CD8	CD8_C10_SLC4A10	19	0.164823671652499	2.705943	9.802948
CD4	CD4_C07_CTLA4	7	0.446288660685692	-3.8067522	6.534852
CD4	CD4_C09_MKI67	9	-0.144763119181976	-0.9066622	8.132026
CD8	CD8_C07_KIR2DL4	16	0.242181841747911	10.252529	5.3219085
CD8	CD8_C11_MKI67	20	0.200468797253015	9.68041	11.213063
CD4	CD4_C06_CXCL13	6	-0.0991995941812856	-0.6949846	3.2477725
CD4	CD4_C07_CTLA4	7	-0.135069307617888	-3.3028	4.306664
CD4	CD4_C07_CTLA4	7	-0.0705846939878152	-4.47342	5.643675
CD4	CD4_C04_GZMK	4	0.000349720480395142	3.3774514	2.4907196
CD4	CD4_C07_CTLA4	7	-0.133041701619352	-4.543863	5.0629187
CD8	CD8_C08_GZMK	17	-0.102885711987704	6.0629773	6.7281017
CD4	CD4_C07_CTLA4	7	-0.22076391049299	-4.52432	5.728721
CD4	CD4_C07_CTLA4	7	-0.0702937271516551	-5.6591077	5.8598237
CD4	CD4_C09_MKI67	9	0.258812223413071	-1.4238793	8.278689
CD8	CD8_C07_KIR2DL4	16	0.0472449525029581	8.293288	5.5080223
CD8	CD8_C10_SLC4A10	19	0.588496735794296	3.0077536	10.086989
CD4	CD4_C07_CTLA4	7	0.325344755868958	-5.827573	6.0530367
CD8	CD8_C10_SLC4A10	19	0.139557503947984	3.040352	9.830373
CD4	CD4_C03_CD44	3	-0.00611552510476395	0.5638762	2.1405125
CD4	CD4_C06_CXCL13	6	0.250253098758885	-1.5541312	5.909152
CD4	CD4_C07_CTLA4	7	-0.10313172476997	-5.133095	5.381244
CD4	CD4_C03_CD44	3	-0.268823522365109	2.0607834	2.8780098
CD4	CD4_C07_CTLA4	7	-0.0349724296107469	-3.846628	4.3432193
CD4	CD4_C04_GZMK	4	-0.257054405900397	3.30111	4.302267
CD4	CD4_C04_GZMK	4	0.00823953236840091	2.6939623	3.9161842
CD4	CD4_C07_CTLA4	7	0.701988797664463	-4.252839	5.785469
CD4	CD4_C07_CTLA4	7	0.00985963062526186	-5.419478	6.2471824
CD4	CD4_C03_CD44	3	0.0550188086180091	0.08282993	2.1995566
CD4	CD4_C01_CCR7	1	-0.11519677567404	0.08956496	-0.021661187
CD4	CD4_C01_CCR7	1	0.172324611467282	-0.24805987	2.1429405
CD8	CD8_C01_LEF1	10	-0.208920967741658	1.4148955	4.820271
CD8	CD8_C03_CX3CR1	12	0.430158373272894	8.275252	1.3578067
CD8	CD8_C01_LEF1	10	0.233035859833749	0.15619245	4.5897145
CD4	CD4_C01_CCR7	1	-0.145429779484244	-2.2186344	-3.9299166
CD4	CD4_C01_CCR7	1	0.23618501495865	-1.3190854	0.59013706
CD4	CD4_C01_CCR7	1	-0.205705364257667	-1.3302095	-0.07075596
CD8	CD8_C01_LEF1	10	-0.361663125723113	0.9159591	2.3260963
CD4	CD4_C01_CCR7	1	-0.276863236096559	-2.5795717	-3.4891102
CD8	CD8_C01_LEF1	10	-0.321118376061099	1.1597955	3.4998846
CD8	CD8_C01_LEF1	10	-0.322791379978529	0.8576043	2.1575265
CD4	CD4_C03_CD44	3	-0.139853565100741	1.1327347	0.09414915
CD4	CD4_C01_CCR7	1	0.0493563606061707	-1.1768705	2.1922312
CD8	CD8_C01_LEF1	10	-0.238542848744034	0.35297287	4.011669
CD8	CD8_C01_LEF1	10	-0.362953564698927	0.63266194	6.008779
CD4	CD4_C03_CD44	3	0.0485083717624981	-0.26006398	0.90393
CD4	CD4_C01_CCR7	1	-0.126097901874493	-0.00036122726	1.3197218
CD8	CD8_C01_LEF1	10	-0.205944555226208	1.1789517	3.9736109
CD4	CD4_C03_CD44	3	-0.137855713703476	0.21465461	0.8471879
CD8	CD8_C01_LEF1	10	-0.224804846830839	0.48131096	2.5133262
CD4	CD4_C03_CD44	3	-0.282741658042733	-0.31992212	0.6757436
CD8	CD8_C01_LEF1	10	-0.270996866761063	-0.08123446	2.4792583
CD8	CD8_C01_LEF1	10	-0.0388758534647747	1.179906	4.428674
CD4	CD4_C06_CXCL13	6	0.190376372034172	-0.93040544	3.3624127
CD4	CD4_C01_CCR7	1	-0.162485397440445	-1.6499783	0.017049825
CD4	CD4_C01_CCR7	1	0.0513492021934011	-1.3330243	1.0183011
CD8	CD8_C01_LEF1	10	0.235788400438914	-0.04428372	4.5754833
CD4	CD4_C01_CCR7	1	-0.343727725343276	-2.0971725	-1.2807692
CD4	CD4_C01_CCR7	1	-0.046025347870565	-2.3323853	-2.606263
CD8	CD8_C01_LEF1	10	-0.229864259642121	-0.00095071783	2.6273823
CD4	CD4_C01_CCR7	1	0.000878583092757744	-1.1240036	-1.0151821
CD8	CD8_C01_LEF1	10	-0.202089213984496	2.198142	3.2451384
CD8	CD8_C01_LEF1	10	-0.389612832064697	1.3898853	2.2870374
CD4	CD4_C01_CCR7	1	-0.265110787482152	-2.993446	-1.7317713
CD4	CD4_C01_CCR7	1	-0.12556164157501	-1.470748	-3.9358902
CD4	CD4_C01_CCR7	1	-0.169615398744904	-2.1573372	-2.206802
CD8	CD8_C01_LEF1	10	-0.279563194845919	0.2454837	4.57822
CD4	CD4_C01_CCR7	1	-0.0857843936096123	-2.3432355	0.08201792
CD8	CD8_C01_LEF1	10	-0.0680816113709336	2.4975336	5.423039
CD4	CD4_C01_CCR7	1	-0.140118225920416	1.4360269	1.4940327
CD8	CD8_C01_LEF1	10	-0.180170005847195	-0.15973969	5.731552
CD8	CD8_C02_GPR183	11	-0.0934788429005835	2.9647336	5.7421885
CD8	CD8_C01_LEF1	10	-0.224757846881245	0.25226	3.0226083
CD4	CD4_C01_CCR7	1	-0.00675164230082291	-1.2691605	-3.4844882
CD8	CD8_C10_SLC4A10	19	0.157453580577461	2.802629	10.298427
CD8	CD8_C10_SLC4A10	19	-0.0315347483236826	2.6066225	9.882955
CD8	CD8_C01_LEF1	10	-0.406364387661274	0.030696511	2.8721993
CD4	CD4_C01_CCR7	1	0.12658363028775	-0.008212013	1.379402
CD8	CD8_C01_LEF1	10	0.0867397550410099	-0.41292626	5.8546023
CD4	CD4_C01_CCR7	1	-0.27458745255882	-0.8308537	-0.1281609
CD8	CD8_C01_LEF1	10	-0.206764047453294	0.894864	5.103471
CD4	CD4_C01_CCR7	1	0.152675534884991	-0.56158227	1.6851746
CD8	CD8_C01_LEF1	10	-0.0721307058853081	0.6173646	4.583417
CD4	CD4_C03_CD44	3	-0.318715935295043	1.2083828	0.88513076
CD4	CD4_C03_CD44	3	0.0086059171795651	1.7638545	1.7363096
CD4	CD4_C01_CCR7	1	-0.23000265540985	-2.2856386	-2.7317955
CD4	CD4_C03_CD44	3	-0.389336860132927	0.8336765	2.4700503
CD8	CD8_C01_LEF1	10	-0.25490352713137	0.30431208	2.9380507
CD8	CD8_C01_LEF1	10	-0.0576143131239233	0.6211981	5.419898
CD8	CD8_C01_LEF1	10	-0.276160307207376	-0.42713934	3.4907584
CD8	CD8_C01_LEF1	10	-0.108522152492216	0.0109108845	2.5802195
CD4	CD4_C01_CCR7	1	-0.133510297677748	-2.901929	-2.9961224
CD4	CD4_C01_CCR7	1	-0.161075957211948	-2.1260955	1.6135007
CD4	CD4_C01_CCR7	1	-0.233014954491445	-3.105502	-2.925137
CD4	CD4_C08_FOXP3	8	-0.187536381603864	-4.3073163	2.9021757
CD8	CD8_C02_GPR183	11	0.0153406314792158	3.0894525	6.2981663
CD8	CD8_C01_LEF1	10	-0.236865169909668	0.67816263	2.0530076
CD4	CD4_C01_CCR7	1	-0.146316116300651	-0.75045425	-0.1085329
CD8	CD8_C01_LEF1	10	-0.182855312230221	0.6139133	3.988316
CD4	CD4_C03_CD44	3	-0.110730325990071	1.7466816	1.5928841
CD8	CD8_C01_LEF1	10	-0.253675978300037	-0.21887113	2.6054797
CD8	CD8_C01_LEF1	10	0.0409581356030498	0.4307238	3.9367647
CD4	CD4_C01_CCR7	1	0.128718922664205	-1.7042708	-0.70636827
CD4	CD4_C01_CCR7	1	-0.226055819952349	-2.7652488	-3.448789
CD4	CD4_C01_CCR7	1	-0.22992915299033	-2.4304788	-1.2571359
CD4	CD4_C01_CCR7	1	0.299188884778748	-1.6123298	0.44980934
CD4	CD4_C01_CCR7	1	-0.263508029820276	0.17210615	-1.8712245
CD8	CD8_C01_LEF1	10	-0.258880951234095	0.59003156	3.6800158
CD8	CD8_C01_LEF1	10	-0.000345844695319751	0.20116553	2.0730748
CD4	CD4_C01_CCR7	1	-0.166900715641922	-1.8007933	-2.825446
CD8	CD8_C01_LEF1	10	0.0529501885406178	-0.9155469	5.191076
CD8	CD8_C01_LEF1	10	-0.358169553961981	-0.10681947	3.0104158
CD8	CD8_C01_LEF1	10	-0.38223490691317	-0.5148514	2.5743341
CD4	CD4_C08_FOXP3	8	0.517615503024377	-4.34821	3.7665217
CD8	CD8_C01_LEF1	10	-0.304370737903275	0.82566756	2.124587
CD8	CD8_C01_LEF1	10	0.0700469365475175	0.15009847	4.0613317
CD4	CD4_C01_CCR7	1	-0.376117934741646	-3.2877371	-2.8137012
CD8	CD8_C01_LEF1	10	-0.316067582144762	-0.24805129	2.5795085
CD4	CD4_C03_CD44	3	0.0211216554457601	1.3464869	1.15068
CD8	CD8_C01_LEF1	10	-0.284412974445515	0.5137614	3.380314
CD8	CD8_C01_LEF1	10	-0.231652028031921	1.513313	2.3467908
CD4	CD4_C03_CD44	3	-0.217749574340055	2.3515408	1.2846724
CD4	CD4_C03_CD44	3	-0.226489235265234	0.9901601	1.139168
CD4	CD4_C01_CCR7	1	-0.168440905109742	-2.4767334	-3.2110593
CD4	CD4_C01_CCR7	1	-0.23497205292223	-2.484778	-2.5371206
CD4	CD4_C01_CCR7	1	-0.173295216008178	-2.6178334	-2.5049915
CD8	CD8_C08_GZMK	17	0.096635068484707	7.1643176	7.7151713
CD4	CD4_C01_CCR7	1	0.0868482173104181	-2.167718	-2.0014887
CD8	CD8_C01_LEF1	10	-0.301403165855617	-0.58205175	3.7392461
CD4	CD4_C01_CCR7	1	-0.179806369054731	-1.239158	-0.014295048
CD4	CD4_C03_CD44	3	-0.211777670266592	2.062087	-0.031737734
CD4	CD4_C01_CCR7	1	-0.0940176920039319	-0.99112713	-0.2714894
CD8	CD8_C01_LEF1	10	0.122156301721423	-0.17087407	3.8614123
CD4	CD4_C01_CCR7	1	-0.00834582801474345	-2.152579	-2.4910338
CD8	CD8_C01_LEF1	10	-0.0459829828822957	0.04013068	3.8641932
CD8	CD8_C01_LEF1	10	-0.33191032514607	-0.5225355	2.4512649
CD8	CD8_C02_GPR183	11	0.0512424228670331	3.3119857	6.4856896
CD4	CD4_C01_CCR7	1	-0.255142273743014	-1.9152521	-1.3058797
CD8	CD8_C01_LEF1	10	-0.244088421482013	0.543397	2.5907643
CD8	CD8_C10_SLC4A10	19	-0.117294898785652	3.4229584	8.968677
CD8	CD8_C01_LEF1	10	-0.210130763666405	0.9469645	4.0788255
CD4	CD4_C03_CD44	3	-0.240504109318166	0.18838502	0.7399013
CD4	CD4_C01_CCR7	1	-0.227790734363687	0.013501904	1.0024613
CD4	CD4_C01_CCR7	1	-0.25140895797037	-0.051765118	0.25439048
CD4	CD4_C03_CD44	3	-0.129537722174362	1.0242124	-0.49684292
CD4	CD4_C03_CD44	3	-0.218291764051507	1.0258013	-0.052381996
CD8	CD8_C01_LEF1	10	-0.321841496541355	-0.06842679	2.6634288
CD4	CD4_C04_GZMK	4	-0.278137262183116	2.500963	0.2525873
CD8	CD8_C01_LEF1	10	-0.520423144764842	0.09286581	2.296824
CD8	CD8_C01_LEF1	10	-0.217113850174641	0.3990799	2.519035
CD4	CD4_C01_CCR7	1	-0.0952336271595583	-2.2017224	-3.3493543
CD8	CD8_C03_CX3CR1	12	0.0309315860389076	8.492107	3.9130151
CD8	CD8_C01_LEF1	10	-0.27585053106942	0.15212506	5.7622175
CD4	CD4_C05_GNLY	5	0.283085877651688	6.6149797	-1.7013252
CD8	CD8_C01_LEF1	10	-0.363119424865948	0.5338354	4.649251
CD4	CD4_C01_CCR7	1	-0.107917235223078	-1.5905964	-0.2309346
CD4	CD4_C08_FOXP3	8	0.0446448307528456	-3.7170644	2.5279973
CD8	CD8_C01_LEF1	10	-0.214057830666698	-0.45604816	5.1299815
CD4	CD4_C03_CD44	3	-0.0208904955409126	1.827481	0.85646254
CD4	CD4_C01_CCR7	1	-0.344130243833296	-2.8657339	-2.5247757
CD4	CD4_C01_CCR7	1	-0.202275224912995	-2.6877468	-2.3003676
CD8	CD8_C02_GPR183	11	0.113844552135364	2.3516366	6.142256
CD4	CD4_C04_GZMK	4	-0.0362627346658449	0.539328	3.2549996
CD4	CD4_C01_CCR7	1	-0.345804248970447	-2.0161908	0.27788386
CD8	CD8_C05_CCR7	14	0.126974283665162	5.1456203	6.4440684
CD8	CD8_C01_LEF1	10	-0.199269402008904	-0.076633826	3.9510155
CD8	CD8_C01_LEF1	10	-0.087990429680069	1.3215264	2.8769624
CD8	CD8_C01_LEF1	10	-0.295300358178698	0.026791707	2.6373591
CD8	CD8_C01_LEF1	10	-0.278878649767855	0.0039024663	2.686036
CD4	CD4_C01_CCR7	1	-0.415508853449943	-1.30619	-2.3994868
CD8	CD8_C01_LEF1	10	-0.0942830716195512	1.9742743	3.0080812
CD4	CD4_C01_CCR7	1	-0.255719223840162	-1.4947727	1.8048412
CD4	CD4_C01_CCR7	1	-0.130427185155842	-2.2237167	-2.6437533
CD8	CD8_C01_LEF1	10	-0.0284784590544907	0.64565456	6.145868
CD4	CD4_C01_CCR7	1	-0.0904779216363842	-2.998504	-2.1305792
CD8	CD8_C01_LEF1	10	0.147112943524452	0.5648834	6.1213927
CD8	CD8_C08_GZMK	17	-0.0432738954705775	4.4764824	5.5509086
CD4	CD4_C03_CD44	3	0.125551470930418	-0.13942134	-0.11511372
CD4	CD4_C03_CD44	3	-0.149570957466685	1.2259244	0.0593479
CD8	CD8_C01_LEF1	10	-0.280278630667244	0.8384494	4.991182
CD4	CD4_C01_CCR7	1	-0.141056119364239	-0.015988363	-3.9052413
CD4	CD4_C01_CCR7	1	-0.374063444646589	-3.0366368	-3.0255938
CD4	CD4_C01_CCR7	1	0.00986959653645672	-1.471649	1.370843
CD8	CD8_C01_LEF1	10	-0.414763207335193	1.7491157	2.7121608
CD4	CD4_C01_CCR7	1	0.159157555967012	0.08227609	-1.7730693
CD4	CD4_C01_CCR7	1	-0.114873294604547	-1.646309	-3.7593906
CD8	CD8_C01_LEF1	10	0.0905863570240245	0.6308697	6.1949353
CD4	CD4_C01_CCR7	1	-0.13392887387602	-1.8149825	1.6954252
CD4	CD4_C08_FOXP3	8	-0.0655366728761492	-3.6930895	3.502701
CD4	CD4_C01_CCR7	1	0.258634872868111	-1.8574461	2.255097
CD4	CD4_C03_CD44	3	-0.0983288572121458	2.2101767	0.52822924
CD8	CD8_C01_LEF1	10	0.0015735440708651	0.12148602	5.4671717
